algorithm,visited_qty,generated_qty,path_size,path,start,target,cost_id,heuristic_id,cost,order,pharmacies
greedy_search,27,79,27,[25 15][25 16][25 17][25 18][25 19][25 20][25 21][25 22][25 23][25 24][25 25][25 26][24 26][23 26][22 26][21 26][20 26][19 26][18 26][17 26][16 26][15 26][14 26][13 26][12 26][11 26][10 26]],[10 26], [25 15],3,1,260,[0 1 2 3],[]
a_star,32,49,27,[25 15][25 16][25 17][24 17][23 17][22 17][21 17][21 18][21 19][21 20][21 21][21 22][20 22][19 22][18 22][17 22][16 22][15 22][14 22][13 22][12 22][11 22][10 22][10 23][10 24][10 25][10 26]],[10 26], [25 15],3,1,221,[0 1 2 3],[]
greedy_search,10,25,10,[15 23][15 24][14 24][14 25][13 25][13 26][12 26][11 26][10 26][9 26]],[9 26], [15 23],0,0,90,[0 1 2 3],[]
a_star,33,21,10,[15 23][15 24][14 24][14 25][13 25][13 26][12 26][11 26][10 26][9 26]],[9 26], [15 23],0,0,90,[0 1 2 3],[]
greedy_search,10,28,10,[15 23][15 24][15 25][15 26][14 26][13 26][12 26][11 26][10 26][9 26]],[9 26], [15 23],0,1,90,[0 1 2 3],[]
a_star,28,20,10,[15 23][15 24][15 25][15 26][14 26][13 26][12 26][11 26][10 26][9 26]],[9 26], [15 23],0,1,90,[0 1 2 3],[]
greedy_search,10,25,10,[15 23][15 24][14 24][14 25][13 25][13 26][12 26][11 26][10 26][9 26]],[9 26], [15 23],1,0,105,[0 1 2 3],[]
a_star,48,24,10,[15 23][14 23][14 24][13 24][12 24][12 25][11 25][10 25][9 25][9 26]],[9 26], [15 23],1,0,120,[0 1 2 3],[]
greedy_search,10,28,10,[15 23][15 24][15 25][15 26][14 26][13 26][12 26][11 26][10 26][9 26]],[9 26], [15 23],1,1,105,[0 1 2 3],[]
a_star,37,22,10,[15 23][14 23][13 23][12 23][11 23][10 23][9 23][9 24][9 25][9 26]],[9 26], [15 23],1,1,120,[0 1 2 3],[]
greedy_search,10,25,10,[15 23][15 24][14 24][14 25][13 25][13 26][12 26][11 26][10 26][9 26]],[9 26], [15 23],2,0,96,[0 1 2 3],[]
a_star,39,23,10,[15 23][14 23][14 24][13 24][13 25][12 25][12 26][11 26][10 26][9 26]],[9 26], [15 23],2,0,105,[0 1 2 3],[]
greedy_search,10,28,10,[15 23][15 24][15 25][15 26][14 26][13 26][12 26][11 26][10 26][9 26]],[9 26], [15 23],2,1,99,[0 1 2 3],[]
a_star,20,23,10,[15 23][14 23][13 23][12 23][11 23][10 23][9 23][9 24][9 25][9 26]],[9 26], [15 23],2,1,101,[0 1 2 3],[]
greedy_search,10,25,10,[15 23][15 24][14 24][14 25][13 25][13 26][12 26][11 26][10 26][9 26]],[9 26], [15 23],3,0,84,[0 1 2 3],[]
a_star,26,20,10,[15 23][15 24][14 24][14 25][13 25][12 25][12 26][11 26][10 26][9 26]],[9 26], [15 23],3,0,95,[0 1 2 3],[]
greedy_search,10,28,10,[15 23][15 24][15 25][15 26][14 26][13 26][12 26][11 26][10 26][9 26]],[9 26], [15 23],3,1,81,[0 1 2 3],[]
a_star,10,18,10,[15 23][14 23][13 23][12 23][11 23][10 23][9 23][9 24][9 25][9 26]],[9 26], [15 23],3,1,81,[0 1 2 3],[]
greedy_search,30,86,30,[21 0][21 1][20 1][20 2][19 2][19 3][19 4][19 5][19 6][19 7][19 8][19 9][19 10][19 11][19 12][19 13][19 14][19 15][19 16][19 17][19 18][19 19][19 20][19 21][19 22][19 23][19 24][19 25][19 26][19 27]],[19 27], [21 0],0,0,290,[0 1 2 3],[]
a_star,108,59,30,[21 0][21 1][20 1][20 2][19 2][19 3][19 4][19 5][19 6][19 7][19 8][19 9][19 10][19 11][19 12][19 13][19 14][19 15][19 16][19 17][19 18][19 19][19 20][19 21][19 22][19 23][19 24][19 25][19 26][19 27]],[19 27], [21 0],0,0,290,[0 1 2 3],[]
greedy_search,30,88,30,[21 0][21 1][21 2][21 3][21 4][21 5][21 6][21 7][21 8][21 9][21 10][21 11][21 12][21 13][21 14][21 15][21 16][21 17][21 18][21 19][21 20][21 21][21 22][21 23][21 24][21 25][21 26][21 27][20 27][19 27]],[19 27], [21 0],0,1,290,[0 1 2 3],[]
a_star,84,58,30,[21 0][21 1][21 2][21 3][21 4][21 5][21 6][21 7][21 8][21 9][21 10][21 11][21 12][21 13][21 14][21 15][21 16][21 17][21 18][21 19][21 20][21 21][21 22][21 23][21 24][21 25][21 26][21 27][20 27][19 27]],[19 27], [21 0],0,1,290,[0 1 2 3],[]
greedy_search,30,86,30,[21 0][21 1][20 1][20 2][19 2][19 3][19 4][19 5][19 6][19 7][19 8][19 9][19 10][19 11][19 12][19 13][19 14][19 15][19 16][19 17][19 18][19 19][19 20][19 21][19 22][19 23][19 24][19 25][19 26][19 27]],[19 27], [21 0],1,0,425,[0 1 2 3],[]
a_star,131,60,30,[21 0][20 0][20 1][19 1][19 2][19 3][19 4][19 5][19 6][19 7][19 8][19 9][19 10][19 11][19 12][19 13][19 14][19 15][19 16][19 17][19 18][19 19][19 20][19 21][19 22][19 23][19 24][19 25][19 26][19 27]],[19 27], [21 0],1,0,300,[0 1 2 3],[]
greedy_search,30,88,30,[21 0][21 1][21 2][21 3][21 4][21 5][21 6][21 7][21 8][21 9][21 10][21 11][21 12][21 13][21 14][21 15][21 16][21 17][21 18][21 19][21 20][21 21][21 22][21 23][21 24][21 25][21 26][21 27][20 27][19 27]],[19 27], [21 0],1,1,425,[0 1 2 3],[]
a_star,84,58,30,[21 0][20 0][19 0][19 1][19 2][19 3][19 4][19 5][19 6][19 7][19 8][19 9][19 10][19 11][19 12][19 13][19 14][19 15][19 16][19 17][19 18][19 19][19 20][19 21][19 22][19 23][19 24][19 25][19 26][19 27]],[19 27], [21 0],1,1,300,[0 1 2 3],[]
greedy_search,30,86,30,[21 0][21 1][20 1][20 2][19 2][19 3][19 4][19 5][19 6][19 7][19 8][19 9][19 10][19 11][19 12][19 13][19 14][19 15][19 16][19 17][19 18][19 19][19 20][19 21][19 22][19 23][19 24][19 25][19 26][19 27]],[19 27], [21 0],2,0,352,[0 1 2 3],[]
a_star,100,59,30,[21 0][20 0][20 1][19 1][19 2][19 3][19 4][19 5][19 6][19 7][19 8][19 9][19 10][19 11][19 12][19 13][19 14][19 15][19 16][19 17][19 18][19 19][19 20][19 21][19 22][19 23][19 24][19 25][19 26][19 27]],[19 27], [21 0],2,0,294,[0 1 2 3],[]
greedy_search,30,88,30,[21 0][21 1][21 2][21 3][21 4][21 5][21 6][21 7][21 8][21 9][21 10][21 11][21 12][21 13][21 14][21 15][21 16][21 17][21 18][21 19][21 20][21 21][21 22][21 23][21 24][21 25][21 26][21 27][20 27][19 27]],[19 27], [21 0],2,1,353,[0 1 2 3],[]
a_star,71,56,30,[21 0][21 1][21 2][21 3][21 4][21 5][21 6][21 7][21 8][21 9][21 10][21 11][21 12][21 13][21 14][21 15][21 16][21 17][21 18][20 18][20 19][20 20][20 21][20 22][20 23][19 23][19 24][19 25][19 26][19 27]],[19 27], [21 0],2,1,290,[0 1 2 3],[]
greedy_search,30,86,30,[21 0][21 1][20 1][20 2][19 2][19 3][19 4][19 5][19 6][19 7][19 8][19 9][19 10][19 11][19 12][19 13][19 14][19 15][19 16][19 17][19 18][19 19][19 20][19 21][19 22][19 23][19 24][19 25][19 26][19 27]],[19 27], [21 0],3,0,279,[0 1 2 3],[]
a_star,111,60,30,[21 0][20 0][20 1][20 2][19 2][19 3][19 4][19 5][19 6][19 7][19 8][19 9][19 10][19 11][19 12][19 13][19 14][19 15][19 16][19 17][19 18][19 19][19 20][19 21][19 22][19 23][19 24][19 25][19 26][19 27]],[19 27], [21 0],3,0,293,[0 1 2 3],[]
greedy_search,30,88,30,[21 0][21 1][21 2][21 3][21 4][21 5][21 6][21 7][21 8][21 9][21 10][21 11][21 12][21 13][21 14][21 15][21 16][21 17][21 18][21 19][21 20][21 21][21 22][21 23][21 24][21 25][21 26][21 27][20 27][19 27]],[19 27], [21 0],3,1,274,[0 1 2 3],[]
a_star,30,57,30,[21 0][21 1][21 2][21 3][21 4][21 5][21 6][21 7][21 8][21 9][21 10][21 11][21 12][21 13][21 14][21 15][21 16][21 17][21 18][21 19][21 20][21 21][21 22][21 23][20 23][19 23][19 24][19 25][19 26][19 27]],[19 27], [21 0],3,1,289,[0 1 2 3],[]
greedy_search,17,48,17,[28 18][28 17][27 17][27 16][26 16][25 16][24 16][23 16][22 16][21 16][20 16][19 16][18 16][17 16][16 16][15 16][14 16]],[14 16], [28 18],0,0,160,[0 1 2 3],[]
a_star,56,35,17,[28 18][28 17][27 17][27 16][26 16][25 16][24 16][23 16][22 16][21 16][20 16][19 16][18 16][17 16][16 16][15 16][14 16]],[14 16], [28 18],0,0,160,[0 1 2 3],[]
greedy_search,17,49,17,[28 18][28 17][28 16][27 16][26 16][25 16][24 16][23 16][22 16][21 16][20 16][19 16][18 16][17 16][16 16][15 16][14 16]],[14 16], [28 18],0,1,160,[0 1 2 3],[]
a_star,45,34,17,[28 18][28 17][28 16][27 16][26 16][25 16][24 16][23 16][22 16][21 16][20 16][19 16][18 16][17 16][16 16][15 16][14 16]],[14 16], [28 18],0,1,160,[0 1 2 3],[]
greedy_search,17,48,17,[28 18][28 17][27 17][27 16][26 16][25 16][24 16][23 16][22 16][21 16][20 16][19 16][18 16][17 16][16 16][15 16][14 16]],[14 16], [28 18],1,0,160,[0 1 2 3],[]
a_star,153,45,17,[28 18][28 17][27 17][27 16][26 16][25 16][24 16][23 16][22 16][21 16][20 16][19 16][18 16][17 16][16 16][15 16][14 16]],[14 16], [28 18],1,0,240,[0 1 2 3],[]
greedy_search,17,49,17,[28 18][28 17][28 16][27 16][26 16][25 16][24 16][23 16][22 16][21 16][20 16][19 16][18 16][17 16][16 16][15 16][14 16]],[14 16], [28 18],1,1,160,[0 1 2 3],[]
a_star,107,41,17,[28 18][28 17][28 16][27 16][26 16][25 16][24 16][23 16][22 16][21 16][20 16][19 16][18 16][17 16][16 16][15 16][14 16]],[14 16], [28 18],1,1,240,[0 1 2 3],[]
greedy_search,17,48,17,[28 18][28 17][27 17][27 16][26 16][25 16][24 16][23 16][22 16][21 16][20 16][19 16][18 16][17 16][16 16][15 16][14 16]],[14 16], [28 18],2,0,160,[0 1 2 3],[]
a_star,105,40,17,[28 18][28 17][27 17][27 16][26 16][25 16][24 16][23 16][22 16][21 16][20 16][19 16][18 16][17 16][16 16][15 16][14 16]],[14 16], [28 18],2,0,200,[0 1 2 3],[]
greedy_search,17,49,17,[28 18][28 17][28 16][27 16][26 16][25 16][24 16][23 16][22 16][21 16][20 16][19 16][18 16][17 16][16 16][15 16][14 16]],[14 16], [28 18],2,1,160,[0 1 2 3],[]
a_star,68,37,17,[28 18][28 17][28 16][27 16][26 16][25 16][24 16][23 16][22 16][21 16][20 16][19 16][18 16][17 16][16 16][15 16][14 16]],[14 16], [28 18],2,1,200,[0 1 2 3],[]
greedy_search,17,48,17,[28 18][28 17][27 17][27 16][26 16][25 16][24 16][23 16][22 16][21 16][20 16][19 16][18 16][17 16][16 16][15 16][14 16]],[14 16], [28 18],3,0,160,[0 1 2 3],[]
a_star,25,32,17,[28 18][28 17][27 17][27 16][26 16][25 16][24 16][23 16][22 16][21 16][20 16][19 16][18 16][17 16][16 16][15 16][14 16]],[14 16], [28 18],3,0,146,[0 1 2 3],[]
greedy_search,17,49,17,[28 18][28 17][28 16][27 16][26 16][25 16][24 16][23 16][22 16][21 16][20 16][19 16][18 16][17 16][16 16][15 16][14 16]],[14 16], [28 18],3,1,160,[0 1 2 3],[]
a_star,27,34,17,[28 18][28 17][28 16][27 16][26 16][25 16][24 16][23 16][22 16][21 16][20 16][19 16][18 16][17 16][16 16][15 16][14 16]],[14 16], [28 18],3,1,146,[0 1 2 3],[]
greedy_search,38,79,38,[30 6][30 7][29 7][29 8][28 8][28 9][27 9][27 10][26 10][26 11][25 11][25 12][24 12][24 13][23 13][23 14][22 14][22 15][21 15][21 16][20 16][20 17][19 17][19 18][18 18][18 19][17 19][17 20][16 20][16 21][15 21][15 22][14 22][14 23][13 23][13 24][13 25][13 26]],[13 26], [30 6],0,0,370,[0 1 2 3],[]
a_star,503,52,38,[30 6][30 7][29 7][29 8][28 8][28 9][27 9][27 10][26 10][26 11][25 11][25 12][24 12][24 13][23 13][23 14][22 14][22 15][21 15][21 16][20 16][20 17][19 17][19 18][18 18][18 19][17 19][17 20][16 20][16 21][15 21][15 22][14 22][14 23][13 23][13 24][13 25][13 26]],[13 26], [30 6],0,0,370,[0 1 2 3],[]
greedy_search,38,92,38,[30 6][30 7][30 8][30 9][30 10][30 11][30 12][30 13][30 14][30 15][30 16][30 17][30 18][30 19][30 20][30 21][30 22][30 23][30 24][30 25][30 26][29 26][28 26][27 26][26 26][25 26][24 26][23 26][22 26][21 26][20 26][19 26][18 26][17 26][16 26][15 26][14 26][13 26]],[13 26], [30 6],0,1,370,[0 1 2 3],[]
a_star,378,56,38,[30 6][30 7][30 8][30 9][30 10][30 11][30 12][30 13][30 14][30 15][30 16][30 17][30 18][30 19][30 20][30 21][30 22][30 23][30 24][30 25][30 26][29 26][28 26][27 26][26 26][25 26][24 26][23 26][22 26][21 26][20 26][19 26][18 26][17 26][16 26][15 26][14 26][13 26]],[13 26], [30 6],0,1,370,[0 1 2 3],[]
greedy_search,38,79,38,[30 6][30 7][29 7][29 8][28 8][28 9][27 9][27 10][26 10][26 11][25 11][25 12][24 12][24 13][23 13][23 14][22 14][22 15][21 15][21 16][20 16][20 17][19 17][19 18][18 18][18 19][17 19][17 20][16 20][16 21][15 21][15 22][14 22][14 23][13 23][13 24][13 25][13 26]],[13 26], [30 6],1,0,470,[0 1 2 3],[]
a_star,685,54,38,[30 6][29 6][29 7][28 7][27 7][27 8][26 8][25 8][24 8][24 9][23 9][22 9][22 10][21 10][20 10][20 11][19 11][18 11][18 12][17 12][16 12][16 13][15 13][14 13][13 13][13 14][13 15][13 16][13 17][13 18][13 19][13 20][13 21][13 22][13 23][13 24][13 25][13 26]],[13 26], [30 6],1,0,455,[0 1 2 3],[]
greedy_search,38,92,38,[30 6][30 7][30 8][30 9][30 10][30 11][30 12][30 13][30 14][30 15][30 16][30 17][30 18][30 19][30 20][30 21][30 22][30 23][30 24][30 25][30 26][29 26][28 26][27 26][26 26][25 26][24 26][23 26][22 26][21 26][20 26][19 26][18 26][17 26][16 26][15 26][14 26][13 26]],[13 26], [30 6],1,1,470,[0 1 2 3],[]
a_star,528,64,38,[30 6][29 6][28 6][27 6][26 6][25 6][24 6][23 6][22 6][21 6][20 6][19 6][18 6][17 6][16 6][15 6][14 6][13 6][13 7][13 8][13 9][13 10][13 11][13 12][13 13][13 14][13 15][13 16][13 17][13 18][13 19][13 20][13 21][13 22][13 23][13 24][13 25][13 26]],[13 26], [30 6],1,1,455,[0 1 2 3],[]
greedy_search,38,79,38,[30 6][30 7][29 7][29 8][28 8][28 9][27 9][27 10][26 10][26 11][25 11][25 12][24 12][24 13][23 13][23 14][22 14][22 15][21 15][21 16][20 16][20 17][19 17][19 18][18 18][18 19][17 19][17 20][16 20][16 21][15 21][15 22][14 22][14 23][13 23][13 24][13 25][13 26]],[13 26], [30 6],2,0,411,[0 1 2 3],[]
a_star,517,72,38,[30 6][29 6][29 7][28 7][27 7][27 8][27 9][26 9][25 9][24 9][24 10][23 10][23 11][22 11][21 11][20 11][20 12][20 13][19 13][18 13][17 13][16 13][16 14][16 15][16 16][16 17][15 17][14 17][14 18][14 19][14 20][14 21][14 22][13 22][13 23][13 24][13 25][13 26]],[13 26], [30 6],2,0,394,[0 1 2 3],[]
greedy_search,38,92,38,[30 6][30 7][30 8][30 9][30 10][30 11][30 12][30 13][30 14][30 15][30 16][30 17][30 18][30 19][30 20][30 21][30 22][30 23][30 24][30 25][30 26][29 26][28 26][27 26][26 26][25 26][24 26][23 26][22 26][21 26][20 26][19 26][18 26][17 26][16 26][15 26][14 26][13 26]],[13 26], [30 6],2,1,418,[0 1 2 3],[]
a_star,308,118,38,[30 6][29 6][28 6][27 6][26 6][25 6][24 6][23 6][22 6][21 6][20 6][19 6][18 6][17 6][17 7][16 7][16 8][16 9][16 10][16 11][16 12][15 12][15 13][15 14][15 15][15 16][15 17][14 17][14 18][14 19][14 20][14 21][14 22][13 22][13 23][13 24][13 25][13 26]],[13 26], [30 6],2,1,402,[0 1 2 3],[]
greedy_search,38,79,38,[30 6][30 7][29 7][29 8][28 8][28 9][27 9][27 10][26 10][26 11][25 11][25 12][24 12][24 13][23 13][23 14][22 14][22 15][21 15][21 16][20 16][20 17][19 17][19 18][18 18][18 19][17 19][17 20][16 20][16 21][15 21][15 22][14 22][14 23][13 23][13 24][13 25][13 26]],[13 26], [30 6],3,0,367,[0 1 2 3],[]
a_star,316,76,38,[30 6][30 7][29 7][29 8][28 8][27 8][26 8][25 8][25 9][25 10][25 11][25 12][24 12][24 13][23 13][22 13][21 13][20 13][20 14][20 15][20 16][20 17][20 18][20 19][20 20][20 21][20 22][19 22][18 22][17 22][16 22][15 22][14 22][13 22][13 23][13 24][13 25][13 26]],[13 26], [30 6],3,0,329,[0 1 2 3],[]
greedy_search,38,92,38,[30 6][30 7][30 8][30 9][30 10][30 11][30 12][30 13][30 14][30 15][30 16][30 17][30 18][30 19][30 20][30 21][30 22][30 23][30 24][30 25][30 26][29 26][28 26][27 26][26 26][25 26][24 26][23 26][22 26][21 26][20 26][19 26][18 26][17 26][16 26][15 26][14 26][13 26]],[13 26], [30 6],3,1,367,[0 1 2 3],[]
a_star,54,61,38,[30 6][30 7][30 8][30 9][30 10][30 11][30 12][30 13][30 14][30 15][30 16][30 17][29 17][28 17][27 17][26 17][25 17][24 17][24 18][24 19][24 20][24 21][24 22][23 22][22 22][21 22][20 22][19 22][18 22][17 22][16 22][15 22][14 22][13 22][13 23][13 24][13 25][13 26]],[13 26], [30 6],3,1,330,[0 1 2 3],[]
greedy_search,12,32,12,[12 16][12 15][11 15][11 14][10 14][10 13][10 12][10 11][10 10][10 9][10 8][10 7]],[10 7], [12 16],0,0,110,[0 1 2 3],[]
a_star,36,25,12,[12 16][12 15][11 15][11 14][10 14][10 13][10 12][10 11][10 10][10 9][10 8][10 7]],[10 7], [12 16],0,0,110,[0 1 2 3],[]
greedy_search,12,34,12,[12 16][12 15][12 14][12 13][12 12][12 11][12 10][12 9][12 8][12 7][11 7][10 7]],[10 7], [12 16],0,1,110,[0 1 2 3],[]
a_star,30,24,12,[12 16][12 15][12 14][12 13][12 12][12 11][12 10][12 9][12 8][12 7][11 7][10 7]],[10 7], [12 16],0,1,110,[0 1 2 3],[]
greedy_search,12,32,12,[12 16][12 15][11 15][11 14][10 14][10 13][10 12][10 11][10 10][10 9][10 8][10 7]],[10 7], [12 16],1,0,110,[0 1 2 3],[]
a_star,78,31,12,[12 16][12 15][11 15][11 14][10 14][10 13][10 12][10 11][10 10][10 9][10 8][10 7]],[10 7], [12 16],1,0,165,[0 1 2 3],[]
greedy_search,12,34,12,[12 16][12 15][12 14][12 13][12 12][12 11][12 10][12 9][12 8][12 7][11 7][10 7]],[10 7], [12 16],1,1,110,[0 1 2 3],[]
a_star,55,28,12,[12 16][12 15][12 14][12 13][12 12][12 11][12 10][12 9][12 8][12 7][11 7][10 7]],[10 7], [12 16],1,1,165,[0 1 2 3],[]
greedy_search,12,32,12,[12 16][12 15][11 15][11 14][10 14][10 13][10 12][10 11][10 10][10 9][10 8][10 7]],[10 7], [12 16],2,0,110,[0 1 2 3],[]
a_star,53,28,12,[12 16][12 15][11 15][11 14][10 14][10 13][10 12][10 11][10 10][10 9][10 8][10 7]],[10 7], [12 16],2,0,135,[0 1 2 3],[]
greedy_search,12,34,12,[12 16][12 15][12 14][12 13][12 12][12 11][12 10][12 9][12 8][12 7][11 7][10 7]],[10 7], [12 16],2,1,110,[0 1 2 3],[]
a_star,34,25,12,[12 16][12 15][12 14][12 13][12 12][12 11][12 10][12 9][12 8][12 7][11 7][10 7]],[10 7], [12 16],2,1,135,[0 1 2 3],[]
greedy_search,12,32,12,[12 16][12 15][11 15][11 14][10 14][10 13][10 12][10 11][10 10][10 9][10 8][10 7]],[10 7], [12 16],3,0,110,[0 1 2 3],[]
a_star,14,22,12,[12 16][12 15][11 15][11 14][10 14][10 13][10 12][10 11][10 10][10 9][10 8][10 7]],[10 7], [12 16],3,0,101,[0 1 2 3],[]
greedy_search,12,34,12,[12 16][12 15][12 14][12 13][12 12][12 11][12 10][12 9][12 8][12 7][11 7][10 7]],[10 7], [12 16],3,1,110,[0 1 2 3],[]
a_star,19,23,12,[12 16][12 15][12 14][12 13][12 12][12 11][12 10][12 9][12 8][12 7][11 7][10 7]],[10 7], [12 16],3,1,101,[0 1 2 3],[]
greedy_search,41,97,41,[27 4][27 5][26 5][26 6][25 6][25 7][24 7][24 8][23 8][23 9][22 9][22 10][21 10][21 11][20 11][20 12][19 12][19 13][18 13][18 14][17 14][17 15][16 15][16 16][15 16][15 17][14 17][13 17][12 17][11 17][10 17][9 17][8 17][7 17][6 17][5 17][4 17][3 17][2 17][1 17][0 17]],[0 17], [27 4],0,0,400,[0 1 2 3],[]
a_star,492,68,41,[27 4][27 5][26 5][26 6][25 6][25 7][24 7][24 8][23 8][23 9][22 9][22 10][21 10][21 11][20 11][20 12][19 12][19 13][18 13][18 14][17 14][17 15][16 15][16 16][15 16][15 17][14 17][13 17][12 17][11 17][10 17][9 17][8 17][7 17][6 17][5 17][4 17][3 17][2 17][1 17][0 17]],[0 17], [27 4],0,0,400,[0 1 2 3],[]
greedy_search,41,120,41,[27 4][27 5][27 6][27 7][27 8][27 9][27 10][27 11][27 12][27 13][27 14][27 15][27 16][27 17][26 17][25 17][24 17][23 17][22 17][21 17][20 17][19 17][18 17][17 17][16 17][15 17][14 17][13 17][12 17][11 17][10 17][9 17][8 17][7 17][6 17][5 17][4 17][3 17][2 17][1 17][0 17]],[0 17], [27 4],0,1,400,[0 1 2 3],[]
a_star,392,68,41,[27 4][27 5][27 6][27 7][27 8][27 9][27 10][27 11][27 12][27 13][27 14][27 15][27 16][27 17][26 17][25 17][24 17][23 17][22 17][21 17][20 17][19 17][18 17][17 17][16 17][15 17][14 17][13 17][12 17][11 17][10 17][9 17][8 17][7 17][6 17][5 17][4 17][3 17][2 17][1 17][0 17]],[0 17], [27 4],0,1,400,[0 1 2 3],[]
greedy_search,41,97,41,[27 4][27 5][26 5][26 6][25 6][25 7][24 7][24 8][23 8][23 9][22 9][22 10][21 10][21 11][20 11][20 12][19 12][19 13][18 13][18 14][17 14][17 15][16 15][16 16][15 16][15 17][14 17][13 17][12 17][11 17][10 17][9 17][8 17][7 17][6 17][5 17][4 17][3 17][2 17][1 17][0 17]],[0 17], [27 4],1,0,465,[0 1 2 3],[]
a_star,638,50,41,[27 4][26 4][26 5][25 5][24 5][24 6][23 6][22 6][21 6][21 7][20 7][19 7][19 8][18 8][17 8][17 9][16 9][15 9][15 10][14 10][13 10][13 11][12 11][11 11][10 11][10 12][9 12][8 12][8 13][7 13][6 13][6 14][5 14][4 14][4 15][3 15][2 15][2 16][1 16][0 16][0 17]],[0 17], [27 4],1,0,535,[0 1 2 3],[]
greedy_search,41,120,41,[27 4][27 5][27 6][27 7][27 8][27 9][27 10][27 11][27 12][27 13][27 14][27 15][27 16][27 17][26 17][25 17][24 17][23 17][22 17][21 17][20 17][19 17][18 17][17 17][16 17][15 17][14 17][13 17][12 17][11 17][10 17][9 17][8 17][7 17][6 17][5 17][4 17][3 17][2 17][1 17][0 17]],[0 17], [27 4],1,1,465,[0 1 2 3],[]
a_star,529,56,41,[27 4][26 4][25 4][24 4][23 4][22 4][21 4][20 4][19 4][18 4][17 4][16 4][15 4][14 4][13 4][12 4][11 4][10 4][9 4][8 4][7 4][6 4][5 4][4 4][3 4][2 4][1 4][0 4][0 5][0 6][0 7][0 8][0 9][0 10][0 11][0 12][0 13][0 14][0 15][0 16][0 17]],[0 17], [27 4],1,1,535,[0 1 2 3],[]
greedy_search,41,97,41,[27 4][27 5][26 5][26 6][25 6][25 7][24 7][24 8][23 8][23 9][22 9][22 10][21 10][21 11][20 11][20 12][19 12][19 13][18 13][18 14][17 14][17 15][16 15][16 16][15 16][15 17][14 17][13 17][12 17][11 17][10 17][9 17][8 17][7 17][6 17][5 17][4 17][3 17][2 17][1 17][0 17]],[0 17], [27 4],2,0,441,[0 1 2 3],[]
a_star,547,64,41,[27 4][26 4][26 5][25 5][25 6][24 6][23 6][22 6][22 7][22 8][21 8][20 8][19 8][19 9][18 9][18 10][17 10][16 10][15 10][15 11][15 12][14 12][13 12][12 12][11 12][11 13][11 14][11 15][10 15][9 15][8 15][8 16][8 17][7 17][6 17][5 17][4 17][3 17][2 17][1 17][0 17]],[0 17], [27 4],2,0,449,[0 1 2 3],[]
greedy_search,41,120,41,[27 4][27 5][27 6][27 7][27 8][27 9][27 10][27 11][27 12][27 13][27 14][27 15][27 16][27 17][26 17][25 17][24 17][23 17][22 17][21 17][20 17][19 17][18 17][17 17][16 17][15 17][14 17][13 17][12 17][11 17][10 17][9 17][8 17][7 17][6 17][5 17][4 17][3 17][2 17][1 17][0 17]],[0 17], [27 4],2,1,435,[0 1 2 3],[]
a_star,411,86,41,[27 4][26 4][25 4][24 4][23 4][22 4][21 4][20 4][19 4][18 4][17 4][16 4][15 4][14 4][13 4][12 4][11 4][10 4][9 4][8 4][7 4][6 4][5 4][4 4][3 4][2 4][2 5][2 6][2 7][2 8][1 8][1 9][1 10][1 11][1 12][1 13][0 13][0 14][0 15][0 16][0 17]],[0 17], [27 4],2,1,465,[0 1 2 3],[]
greedy_search,41,97,41,[27 4][27 5][26 5][26 6][25 6][25 7][24 7][24 8][23 8][23 9][22 9][22 10][21 10][21 11][20 11][20 12][19 12][19 13][18 13][18 14][17 14][17 15][16 15][16 16][15 16][15 17][14 17][13 17][12 17][11 17][10 17][9 17][8 17][7 17][6 17][5 17][4 17][3 17][2 17][1 17][0 17]],[0 17], [27 4],3,0,404,[0 1 2 3],[]
a_star,325,70,41,[27 4][26 4][26 5][26 6][25 6][25 7][24 7][23 7][22 7][21 7][21 8][20 8][20 9][20 10][20 11][20 12][19 12][18 12][17 12][16 12][15 12][15 13][15 14][15 15][15 16][15 17][14 17][13 17][12 17][11 17][10 17][9 17][8 17][7 17][6 17][5 17][4 17][3 17][2 17][1 17][0 17]],[0 17], [27 4],3,0,363,[0 1 2 3],[]
greedy_search,41,120,41,[27 4][27 5][27 6][27 7][27 8][27 9][27 10][27 11][27 12][27 13][27 14][27 15][27 16][27 17][26 17][25 17][24 17][23 17][22 17][21 17][20 17][19 17][18 17][17 17][16 17][15 17][14 17][13 17][12 17][11 17][10 17][9 17][8 17][7 17][6 17][5 17][4 17][3 17][2 17][1 17][0 17]],[0 17], [27 4],3,1,405,[0 1 2 3],[]
a_star,60,74,41,[27 4][26 4][25 4][24 4][23 4][22 4][21 4][20 4][19 4][18 4][17 4][17 5][17 6][17 7][17 8][16 8][15 8][14 8][13 8][12 8][11 8][11 9][11 10][11 11][11 12][11 13][10 13][9 13][8 13][7 13][6 13][5 13][4 13][3 13][2 13][1 13][0 13][0 14][0 15][0 16][0 17]],[0 17], [27 4],3,1,356,[0 1 2 3],[]
greedy_search,26,66,26,[5 22][5 21][6 21][6 20][7 20][7 19][8 19][8 18][9 18][9 17][10 17][10 16][11 16][11 15][11 14][11 13][11 12][11 11][11 10][11 9][11 8][11 7][11 6][11 5][11 4][11 3]],[11 3], [5 22],0,0,250,[0 1 2 3],[]
